gene_id	sample_id	corrected_count
GENE_00219	Control_Batch2_Rep3	5.695450
GENE_00219	Control_Batch2_Rep6	5.742729
GENE_00219	Control_Batch3_Rep2	4.485023
GENE_00219	Control_Batch3_Rep5	5.965405
GENE_00219	Treatment_Batch1_Rep2	4.107618
GENE_00219	Treatment_Batch1_Rep5	2.048884
GENE_00219	Treatment_Batch2_Rep1	5.862065
GENE_00219	Treatment_Batch2_Rep4	4.519359
GENE_00219	Treatment_Batch3_Rep3	6.179220
GENE_00219	Treatment_Batch3_Rep6	1.539865
GENE_00220	Control_Batch1_Rep1	2136.685939
GENE_00220	Control_Batch1_Rep4	2077.568230
GENE_00220	Control_Batch2_Rep3	2014.923725
GENE_00220	Control_Batch2_Rep6	2046.964000
GENE_00220	Control_Batch3_Rep2	2137.860649
GENE_00220	Control_Batch3_Rep5	2107.279189
GENE_00220	Treatment_Batch1_Rep2	2180.118367
GENE_00220	Treatment_Batch1_Rep5	2207.672743
GENE_00220	Treatment_Batch2_Rep1	2052.374159
GENE_00220	Treatment_Batch2_Rep4	2082.133040
GENE_00220	Treatment_Batch3_Rep3	2391.357899
GENE_00220	Treatment_Batch3_Rep6	2266.680524
GENE_00221	Control_Batch1_Rep1	361.963221
GENE_00221	Control_Batch1_Rep4	430.396516
GENE_00221	Control_Batch2_Rep3	372.102748
GENE_00221	Control_Batch2_Rep6	385.400952
GENE_00221	Control_Batch3_Rep2	412.622055
GENE_00221	Control_Batch3_Rep5	414.595623
GENE_00221	Treatment_Batch1_Rep2	208.461624
GENE_00221	Treatment_Batch1_Rep5	196.692885
GENE_00221	Treatment_Batch2_Rep1	192.796810
GENE_00221	Treatment_Batch2_Rep4	184.648077
GENE_00221	Treatment_Batch3_Rep3	239.444751
GENE_00221	Treatment_Batch3_Rep6	254.077640
GENE_00222	Control_Batch1_Rep1	675.798368
GENE_00222	Control_Batch1_Rep4	653.639569
GENE_00222	Control_Batch2_Rep3	641.687392
GENE_00222	Control_Batch2_Rep6	642.547615
GENE_00222	Control_Batch3_Rep2	671.258344
GENE_00222	Control_Batch3_Rep5	703.917748
GENE_00222	Treatment_Batch1_Rep2	1406.859238
GENE_00222	Treatment_Batch1_Rep5	1364.556888
GENE_00222	Treatment_Batch2_Rep1	1330.037458
GENE_00222	Treatment_Batch2_Rep4	1280.915334
GENE_00222	Treatment_Batch3_Rep3	1455.206164
GENE_00222	Treatment_Batch3_Rep6	1415.135463
GENE_00223	Control_Batch1_Rep1	6190.473480
GENE_00223	Control_Batch1_Rep4	6141.195152
GENE_00223	Control_Batch2_Rep3	5790.374400
GENE_00223	Control_Batch2_Rep6	5781.014288
GENE_00223	Control_Batch3_Rep2	6307.436418
GENE_00223	Control_Batch3_Rep5	6300.958650
GENE_00223	Treatment_Batch1_Rep2	3210.103635
GENE_00223	Treatment_Batch1_Rep5	3166.550557
GENE_00223	Treatment_Batch2_Rep1	2828.772127
GENE_00223	Treatment_Batch2_Rep4	2896.908822
GENE_00223	Treatment_Batch3_Rep3	3242.545368
GENE_00223	Treatment_Batch3_Rep6	3262.972846
GENE_00224	Control_Batch1_Rep1	72.192111
GENE_00224	Control_Batch1_Rep4	89.498341
GENE_00224	Control_Batch2_Rep3	79.736303
GENE_00224	Control_Batch2_Rep6	88.055185
GENE_00224	Control_Batch3_Rep2	73.255365
GENE_00224	Control_Batch3_Rep5	108.868635
GENE_00224	Treatment_Batch1_Rep2	182.789011
GENE_00224	Treatment_Batch1_Rep5	170.057390
GENE_00224	Treatment_Batch2_Rep1	168.697209
GENE_00224	Treatment_Batch2_Rep4	149.138832
GENE_00224	Treatment_Batch3_Rep3	186.921386
GENE_00224	Treatment_Batch3_Rep6	184.783739
GENE_00225	Control_Batch1_Rep1	634.688972
GENE_00225	Control_Batch1_Rep4	576.208420
GENE_00225	Control_Batch2_Rep3	532.208182
GENE_00225	Control_Batch2_Rep6	523.864540
GENE_00225	Control_Batch3_Rep2	580.062889
GENE_00225	Control_Batch3_Rep5	575.661548
GENE_00225	Treatment_Batch1_Rep2	304.990652
GENE_00225	Treatment_Batch1_Rep5	279.672696
GENE_00225	Treatment_Batch2_Rep1	276.168405
GENE_00225	Treatment_Batch2_Rep4	277.617739
GENE_00225	Treatment_Batch3_Rep3	279.609677
GENE_00225	Treatment_Batch3_Rep6	311.052626
GENE_00226	Control_Batch1_Rep1	16.042691
GENE_00226	Control_Batch1_Rep4	18.100788
GENE_00226	Control_Batch2_Rep3	11.390901
GENE_00226	Control_Batch2_Rep6	14.675864
GENE_00226	Control_Batch3_Rep2	23.920119
GENE_00226	Control_Batch3_Rep5	13.422161
GENE_00226	Treatment_Batch1_Rep2	13.349759
GENE_00226	Treatment_Batch1_Rep5	10.244421
GENE_00226	Treatment_Batch2_Rep1	13.026811
GENE_00226	Treatment_Batch2_Rep4	18.077434
GENE_00226	Treatment_Batch3_Rep3	7.724025
GENE_00226	Treatment_Batch3_Rep6	18.478374
GENE_00227	Control_Batch1_Rep1	12.032018
GENE_00227	Control_Batch1_Rep4	13.072791
GENE_00227	Control_Batch2_Rep3	8.226762
GENE_00227	Control_Batch2_Rep6	6.380811
GENE_00227	Control_Batch3_Rep2	5.980029
GENE_00227	Control_Batch3_Rep5	7.456756
GENE_00227	Treatment_Batch1_Rep2	11.295950
GENE_00227	Treatment_Batch1_Rep5	10.244421
GENE_00227	Treatment_Batch2_Rep1	12.375471
GENE_00227	Treatment_Batch2_Rep4	5.164981
GENE_00227	Treatment_Batch3_Rep3	7.724025
GENE_00227	Treatment_Batch3_Rep6	10.779051
GENE_00228	Control_Batch1_Rep1	48.128074
GENE_00228	Control_Batch1_Rep4	49.274368
GENE_00228	Control_Batch2_Rep3	56.321674
GENE_00228	Control_Batch2_Rep6	54.236889
GENE_00228	Control_Batch3_Rep2	68.770342
GENE_00228	Control_Batch3_Rep5	65.619451
GENE_00228	Treatment_Batch1_Rep2	74.964032
GENE_00228	Treatment_Batch1_Rep5	47.124337
GENE_00228	Treatment_Batch2_Rep1	60.574673
GENE_00228	Treatment_Batch2_Rep4	55.523548
GENE_00228	Treatment_Batch3_Rep3	64.881804
GENE_00228	Treatment_Batch3_Rep6	76.993224
GENE_00229	Control_Batch1_Rep1	557.483520
GENE_00229	Control_Batch1_Rep4	589.281212
GENE_00229	Control_Batch2_Rep3	556.888467
GENE_00229	Control_Batch2_Rep6	569.168294
GENE_00229	Control_Batch3_Rep2	663.783306
GENE_00229	Control_Batch3_Rep5	630.841540
GENE_00229	Treatment_Batch1_Rep2	613.062019
GENE_00229	Treatment_Batch1_Rep5	576.760907
GENE_00229	Treatment_Batch2_Rep1	575.785071
GENE_00229	Treatment_Batch2_Rep4	547.488006
GENE_00229	Treatment_Batch3_Rep3	625.645962
GENE_00229	Treatment_Batch3_Rep6	637.503897
GENE_00230	Control_Batch1_Rep1	2.005336
GENE_00230	Control_Batch1_Rep4	4.022397
GENE_00230	Control_Batch2_Rep3	2.531311
GENE_00230	Control_Batch2_Rep6	0.000000
GENE_00230	Control_Batch3_Rep2	1.495008
GENE_00230	Control_Batch3_Rep5	0.000000
GENE_00230	Treatment_Batch1_Rep2	2.053809
GENE_00230	Treatment_Batch1_Rep5	2.048884
GENE_00230	Treatment_Batch2_Rep1	1.302681
GENE_00230	Treatment_Batch2_Rep4	3.873736
GENE_00230	Treatment_Batch3_Rep3	3.089609
GENE_00230	Treatment_Batch3_Rep6	1.539865
GENE_00231	Control_Batch1_Rep1	5.013341
GENE_00231	Control_Batch1_Rep4	5.027997
GENE_00231	Control_Batch2_Rep3	8.859589
GENE_00231	Control_Batch2_Rep6	3.828487
GENE_00231	Control_Batch3_Rep2	7.475037
GENE_00231	Control_Batch3_Rep5	10.439458
GENE_00231	Treatment_Batch1_Rep2	2.053809
GENE_00231	Treatment_Batch1_Rep5	4.097768
GENE_00231	Treatment_Batch2_Rep1	0.651341
GENE_00231	Treatment_Batch2_Rep4	3.228113
GENE_00231	Treatment_Batch3_Rep3	3.089609
GENE_00231	Treatment_Batch3_Rep6	1.539865
GENE_00232	Control_Batch1_Rep1	62.165429
GENE_00232	Control_Batch1_Rep4	64.358358
GENE_00232	Control_Batch2_Rep3	52.524708
GENE_00232	Control_Batch2_Rep6	54.874970
GENE_00232	Control_Batch3_Rep2	83.720416
GENE_00232	Control_Batch3_Rep5	76.058909
GENE_00232	Treatment_Batch1_Rep2	151.981874
GENE_00232	Treatment_Batch1_Rep5	134.201916
GENE_00232	Treatment_Batch2_Rep1	145.248948
GENE_00232	Treatment_Batch2_Rep4	111.692718
GENE_00232	Treatment_Batch3_Rep3	134.398022
GENE_00232	Treatment_Batch3_Rep6	110.870243
GENE_00233	Control_Batch1_Rep1	400.064613
GENE_00233	Control_Batch1_Rep4	429.390917
GENE_00233	Control_Batch2_Rep3	399.314344
GENE_00233	Control_Batch2_Rep6	403.905303
GENE_00233	Control_Batch3_Rep2	449.997241
GENE_00233	Control_Batch3_Rep5	405.647515
GENE_00233	Treatment_Batch1_Rep2	218.730670
GENE_00233	Treatment_Batch1_Rep5	186.448464
GENE_00233	Treatment_Batch2_Rep1	204.520941
GENE_00233	Treatment_Batch2_Rep4	214.992342
GENE_00233	Treatment_Batch3_Rep3	217.817483
GENE_00233	Treatment_Batch3_Rep6	227.899944
GENE_00234	Control_Batch1_Rep1	33.088051
GENE_00234	Control_Batch1_Rep4	45.251970
GENE_00234	Control_Batch2_Rep3	32.907046
GENE_00234	Control_Batch2_Rep6	28.075566
GENE_00234	Control_Batch3_Rep2	40.365201
GENE_00234	Control_Batch3_Rep5	29.827023
GENE_00234	Treatment_Batch1_Rep2	66.748796
GENE_00234	Treatment_Batch1_Rep5	74.784274
GENE_00234	Treatment_Batch2_Rep1	72.298804
GENE_00234	Treatment_Batch2_Rep4	69.081623
GENE_00234	Treatment_Batch3_Rep3	74.150633
GENE_00234	Treatment_Batch3_Rep6	66.214173
GENE_00235	Control_Batch1_Rep1	27.072041
GENE_00235	Control_Batch1_Rep4	36.201576
GENE_00235	Control_Batch2_Rep3	33.539873
GENE_00235	Control_Batch2_Rep6	26.799404
GENE_00235	Control_Batch3_Rep2	20.930105
GENE_00235	Control_Batch3_Rep5	41.757832
GENE_00235	Treatment_Batch1_Rep2	17.457377
GENE_00235	Treatment_Batch1_Rep5	15.366632
GENE_00235	Treatment_Batch2_Rep1	21.494239
GENE_00235	Treatment_Batch2_Rep4	16.140566
GENE_00235	Treatment_Batch3_Rep3	29.351292
GENE_00235	Treatment_Batch3_Rep6	16.938510
GENE_00236	Control_Batch1_Rep1	86.229465
GENE_00236	Control_Batch1_Rep4	77.431149
GENE_00236	Control_Batch2_Rep3	69.611058
GENE_00236	Control_Batch2_Rep6	69.550834
GENE_00236	Control_Batch3_Rep2	83.720416
GENE_00236	Control_Batch3_Rep5	83.515665
GENE_00236	Treatment_Batch1_Rep2	88.313792
GENE_00236	Treatment_Batch1_Rep5	70.686505
GENE_00236	Treatment_Batch2_Rep1	71.647464
GENE_00236	Treatment_Batch2_Rep4	72.309736
GENE_00236	Treatment_Batch3_Rep3	78.785047
GENE_00236	Treatment_Batch3_Rep6	70.833766
GENE_00237	Control_Batch1_Rep1	4.010673
GENE_00237	Control_Batch1_Rep4	7.039195
GENE_00237	Control_Batch2_Rep3	6.328278
GENE_00237	Control_Batch2_Rep6	5.742729
GENE_00237	Control_Batch3_Rep2	10.465052
GENE_00237	Control_Batch3_Rep5	7.456756
GENE_00237	Treatment_Batch1_Rep2	6.161427
GENE_00237	Treatment_Batch1_Rep5	7.171095
GENE_00237	Treatment_Batch2_Rep1	10.421450
GENE_00237	Treatment_Batch2_Rep4	9.684340
GENE_00237	Treatment_Batch3_Rep3	10.813634
GENE_00237	Treatment_Batch3_Rep6	10.779051
GENE_00238	Control_Batch1_Rep1	1103.937691
GENE_00238	Control_Batch1_Rep4	1176.551224
GENE_00238	Control_Batch2_Rep3	1059.986570
GENE_00238	Control_Batch2_Rep6	1083.461618
GENE_00238	Control_Batch3_Rep2	1197.500964
GENE_00238	Control_Batch3_Rep5	1200.537684
GENE_00238	Treatment_Batch1_Rep2	1192.236187
GENE_00238	Treatment_Batch1_Rep5	1212.939456
GENE_00238	Treatment_Batch2_Rep1	1127.470539
GENE_00238	Treatment_Batch2_Rep4	1058.175521
GENE_00238	Treatment_Batch3_Rep3	1186.410120
GENE_00238	Treatment_Batch3_Rep6	1231.891589
GENE_00239	Control_Batch1_Rep1	132.352203
GENE_00239	Control_Batch1_Rep4	137.767109
GENE_00239	Control_Batch2_Rep3	112.643349
GENE_00239	Control_Batch2_Rep6	116.768832
GENE_00239	Control_Batch3_Rep2	143.520715
GENE_00239	Control_Batch3_Rep5	149.135116
GENE_00239	Treatment_Batch1_Rep2	137.605210
GENE_00239	Treatment_Batch1_Rep5	119.859727
GENE_00239	Treatment_Batch2_Rep1	138.084202
GENE_00239	Treatment_Batch2_Rep4	122.022681
GENE_00239	Treatment_Batch3_Rep3	123.584388
GENE_00239	Treatment_Batch3_Rep6	126.268888
GENE_00240	Control_Batch1_Rep1	59.157424
GENE_00240	Control_Batch1_Rep4	58.324762
GENE_00240	Control_Batch2_Rep3	54.423192
GENE_00240	Control_Batch2_Rep6	65.722348
GENE_00240	Control_Batch3_Rep2	67.275335
GENE_00240	Control_Batch3_Rep5	70.093505
GENE_00240	Treatment_Batch1_Rep2	74.964032
GENE_00240	Treatment_Batch1_Rep5	63.515411
GENE_00240	Treatment_Batch2_Rep1	48.850544
GENE_00240	Treatment_Batch2_Rep4	52.295435
GENE_00240	Treatment_Batch3_Rep3	57.157779
GENE_00240	Treatment_Batch3_Rep6	75.453360
GENE_00241	Control_Batch1_Rep1	9.024014
GENE_00241	Control_Batch1_Rep4	7.039195
GENE_00241	Control_Batch2_Rep3	10.125244
GENE_00241	Control_Batch2_Rep6	7.656972
GENE_00241	Control_Batch3_Rep2	5.980029
GENE_00241	Control_Batch3_Rep5	8.948107
GENE_00241	Treatment_Batch1_Rep2	3.080714
GENE_00241	Treatment_Batch1_Rep5	5.122211
GENE_00241	Treatment_Batch2_Rep1	4.559384
GENE_00241	Treatment_Batch2_Rep4	5.164981
GENE_00241	Treatment_Batch3_Rep3	3.089609
GENE_00241	Treatment_Batch3_Rep6	4.619594
GENE_00242	Control_Batch1_Rep1	50.133410
GENE_00242	Control_Batch1_Rep4	52.291166
GENE_00242	Control_Batch2_Rep3	59.485814
GENE_00242	Control_Batch2_Rep6	58.065376
GENE_00242	Control_Batch3_Rep2	62.790313
GENE_00242	Control_Batch3_Rep5	61.145398
GENE_00242	Treatment_Batch1_Rep2	118.094024
GENE_00242	Treatment_Batch1_Rep5	121.908611
GENE_00242	Treatment_Batch2_Rep1	114.635941
GENE_00242	Treatment_Batch2_Rep4	104.590869
GENE_00242	Treatment_Batch3_Rep3	131.308412
GENE_00242	Treatment_Batch3_Rep6	112.410107
GENE_00243	Control_Batch1_Rep1	298.795124
GENE_00243	Control_Batch1_Rep4	292.629407
GENE_00243	Control_Batch2_Rep3	284.139684
GENE_00243	Control_Batch2_Rep6	287.136471
GENE_00243	Control_Batch3_Rep2	304.981520
GENE_00243	Control_Batch3_Rep5	363.889683
GENE_00243	Treatment_Batch1_Rep2	164.304729
GENE_00243	Treatment_Batch1_Rep5	142.397453
GENE_00243	Treatment_Batch2_Rep1	129.616774
GENE_00243	Treatment_Batch2_Rep4	157.531926
GENE_00243	Treatment_Batch3_Rep3	193.100606
GENE_00243	Treatment_Batch3_Rep6	143.207397
GENE_00244	Control_Batch1_Rep1	174.464267
GENE_00244	Control_Batch1_Rep4	167.935089
GENE_00244	Control_Batch2_Rep3	175.926129
GENE_00244	Control_Batch2_Rep6	155.053694
GENE_00244	Control_Batch3_Rep2	192.855960
GENE_00244	Control_Batch3_Rep5	156.591872
GENE_00244	Treatment_Batch1_Rep2	340.932312
GENE_00244	Treatment_Batch1_Rep5	336.017012
GENE_00244	Treatment_Batch2_Rep1	336.091738
GENE_00244	Treatment_Batch2_Rep4	349.281853
GENE_00244	Treatment_Batch3_Rep3	364.573943
GENE_00244	Treatment_Batch3_Rep6	425.002598
GENE_00245	Control_Batch1_Rep1	896.385373
GENE_00245	Control_Batch1_Rep4	896.994609
GENE_00245	Control_Batch2_Rep3	811.918072
GENE_00245	Control_Batch2_Rep6	882.466088
GENE_00245	Control_Batch3_Rep2	923.914602
GENE_00245	Control_Batch3_Rep5	864.983673
GENE_00245	Treatment_Batch1_Rep2	449.784194
GENE_00245	Treatment_Batch1_Rep5	437.436780
GENE_00245	Treatment_Batch2_Rep1	425.325397
GENE_00245	Treatment_Batch2_Rep4	424.174079
GENE_00245	Treatment_Batch3_Rep3	480.434306
GENE_00245	Treatment_Batch3_Rep6	491.216771
GENE_00246	Control_Batch1_Rep1	77.205452
GENE_00246	Control_Batch1_Rep4	65.363957
GENE_00246	Control_Batch2_Rep3	83.533270
GENE_00246	Control_Batch2_Rep6	74.655482
GENE_00246	Control_Batch3_Rep2	88.205439
GENE_00246	Control_Batch3_Rep5	79.041611
GENE_00246	Treatment_Batch1_Rep2	69.829510
GENE_00246	Treatment_Batch1_Rep5	80.930927
GENE_00246	Treatment_Batch2_Rep1	71.647464
GENE_00246	Treatment_Batch2_Rep4	75.537850
GENE_00246	Treatment_Batch3_Rep3	84.964266
GENE_00246	Treatment_Batch3_Rep6	93.931734
GENE_00247	Control_Batch1_Rep1	393.045935
GENE_00247	Control_Batch1_Rep4	408.273331
GENE_00247	Control_Batch2_Rep3	422.728973
GENE_00247	Control_Batch2_Rep6	374.553575
GENE_00247	Control_Batch3_Rep2	411.127047
GENE_00247	Control_Batch3_Rep5	372.837789
GENE_00247	Treatment_Batch1_Rep2	397.412062
GENE_00247	Treatment_Batch1_Rep5	383.141349
GENE_00247	Treatment_Batch2_Rep1	369.310107
GENE_00247	Treatment_Batch2_Rep4	384.145476
GENE_00247	Treatment_Batch3_Rep3	421.731723
GENE_00247	Treatment_Batch3_Rep6	374.187070
GENE_00248	Control_Batch1_Rep1	33.088051
GENE_00248	Control_Batch1_Rep4	25.139983
GENE_00248	Control_Batch2_Rep3	34.805529
GENE_00248	Control_Batch2_Rep6	26.161323
GENE_00248	Control_Batch3_Rep2	31.395156
GENE_00248	Control_Batch3_Rep5	35.792428
GENE_00248	Treatment_Batch1_Rep2	28.753328
GENE_00248	Treatment_Batch1_Rep5	37.904358
GENE_00248	Treatment_Batch2_Rep1	33.869710
GENE_00248	Treatment_Batch2_Rep4	35.509245
GENE_00248	Treatment_Batch3_Rep3	38.620121
GENE_00248	Treatment_Batch3_Rep6	26.177696
GENE_00249	Control_Batch1_Rep1	48.128074
GENE_00249	Control_Batch1_Rep4	56.313563
GENE_00249	Control_Batch2_Rep3	45.563602
GENE_00249	Control_Batch2_Rep6	51.046484
GENE_00249	Control_Batch3_Rep2	47.840239
GENE_00249	Control_Batch3_Rep5	64.128100
GENE_00249	Treatment_Batch1_Rep2	55.452846
GENE_00249	Treatment_Batch1_Rep5	52.246548
GENE_00249	Treatment_Batch2_Rep1	50.153225
GENE_00249	Treatment_Batch2_Rep4	49.067321
GENE_00249	Treatment_Batch3_Rep3	55.612975
GENE_00249	Treatment_Batch3_Rep6	53.895257
GENE_00250	Control_Batch1_Rep1	55.146751
GENE_00250	Control_Batch1_Rep4	56.313563
GENE_00250	Control_Batch2_Rep3	51.891879
GENE_00250	Control_Batch2_Rep6	45.303754
GENE_00250	Control_Batch3_Rep2	65.780328
GENE_00250	Control_Batch3_Rep5	58.162695
GENE_00250	Treatment_Batch1_Rep2	58.533560
GENE_00250	Treatment_Batch1_Rep5	48.148779
GENE_00250	Treatment_Batch2_Rep1	54.061268
GENE_00250	Treatment_Batch2_Rep4	50.358566
GENE_00250	Treatment_Batch3_Rep3	64.881804
GENE_00250	Treatment_Batch3_Rep6	58.514850
GENE_00251	Control_Batch1_Rep1	88.234802
GENE_00251	Control_Batch1_Rep4	78.436748
GENE_00251	Control_Batch2_Rep3	73.408025
GENE_00251	Control_Batch2_Rep6	65.084267
GENE_00251	Control_Batch3_Rep2	82.225410
GENE_00251	Control_Batch3_Rep5	96.937825
GENE_00251	Treatment_Batch1_Rep2	46.210705
GENE_00251	Treatment_Batch1_Rep5	37.904358
GENE_00251	Treatment_Batch2_Rep1	31.915688
GENE_00251	Treatment_Batch2_Rep4	32.926755
GENE_00251	Treatment_Batch3_Rep3	35.530511
GENE_00251	Treatment_Batch3_Rep6	47.735799
GENE_00252	Control_Batch1_Rep1	3304.794394
GENE_00252	Control_Batch1_Rep4	3234.007468
GENE_00252	Control_Batch2_Rep3	3100.856235
GENE_00252	Control_Batch2_Rep6	3069.169837
GENE_00252	Control_Batch3_Rep2	3589.512880
GENE_00252	Control_Batch3_Rep5	3395.806591
GENE_00252	Treatment_Batch1_Rep2	6854.587895
GENE_00252	Treatment_Batch1_Rep5	6698.826946
GENE_00252	Treatment_Batch2_Rep1	6364.248781
GENE_00252	Treatment_Batch2_Rep4	6295.466442
GENE_00252	Treatment_Batch3_Rep3	6957.801019
GENE_00252	Treatment_Batch3_Rep6	6954.028019
GENE_00253	Control_Batch1_Rep1	28.074710
GENE_00253	Control_Batch1_Rep4	40.223973
GENE_00253	Control_Batch2_Rep3	29.742907
GENE_00253	Control_Batch2_Rep6	33.818296
GENE_00253	Control_Batch3_Rep2	31.395156
GENE_00253	Control_Batch3_Rep5	44.740535
GENE_00253	Treatment_Batch1_Rep2	17.457377
GENE_00253	Treatment_Batch1_Rep5	12.293305
GENE_00253	Treatment_Batch2_Rep1	18.237536
GENE_00253	Treatment_Batch2_Rep4	21.951170
GENE_00253	Treatment_Batch3_Rep3	18.537659
GENE_00253	Treatment_Batch3_Rep6	12.318916
GENE_00254	Control_Batch1_Rep1	70.186774
GENE_00254	Control_Batch1_Rep4	64.358358
GENE_00254	Control_Batch2_Rep3	70.243886
GENE_00254	Control_Batch2_Rep6	82.950536
GENE_00254	Control_Batch3_Rep2	92.690461
GENE_00254	Control_Batch3_Rep5	82.024314
GENE_00254	Treatment_Batch1_Rep2	141.712828
GENE_00254	Treatment_Batch1_Rep5	180.301811
GENE_00254	Treatment_Batch2_Rep1	138.735543
GENE_00254	Treatment_Batch2_Rep4	147.847586
GENE_00254	Treatment_Batch3_Rep3	148.301265
GENE_00254	Treatment_Batch3_Rep6	170.924958
GENE_00255	Control_Batch1_Rep1	5.013341
GENE_00255	Control_Batch1_Rep4	6.033596
GENE_00255	Control_Batch2_Rep3	8.226762
GENE_00255	Control_Batch2_Rep6	6.380811
GENE_00255	Control_Batch3_Rep2	5.980029
GENE_00255	Control_Batch3_Rep5	11.930810
GENE_00255	Treatment_Batch1_Rep2	3.080714
GENE_00255	Treatment_Batch1_Rep5	1.024442
GENE_00255	Treatment_Batch2_Rep1	3.908044
GENE_00255	Treatment_Batch2_Rep4	3.228113
GENE_00255	Treatment_Batch3_Rep3	0.000000
GENE_00255	Treatment_Batch3_Rep6	10.779051
GENE_00256	Control_Batch1_Rep1	166.442922
GENE_00256	Control_Batch1_Rep4	163.912692
GENE_00256	Control_Batch2_Rep3	154.409984
GENE_00256	Control_Batch2_Rep6	183.767342
GENE_00256	Control_Batch3_Rep2	170.430849
GENE_00256	Control_Batch3_Rep5	195.367002
GENE_00256	Treatment_Batch1_Rep2	154.035683
GENE_00256	Treatment_Batch1_Rep5	185.424022
GENE_00256	Treatment_Batch2_Rep1	167.394529
GENE_00256	Treatment_Batch2_Rep4	168.507512
GENE_00256	Treatment_Batch3_Rep3	154.480485
GENE_00256	Treatment_Batch3_Rep6	190.943196
GENE_00257	Control_Batch1_Rep1	273.728419
GENE_00257	Control_Batch1_Rep4	242.349440
GENE_00257	Control_Batch2_Rep3	241.740220
GENE_00257	Control_Batch2_Rep6	257.784743
GENE_00257	Control_Batch3_Rep2	254.151266
GENE_00257	Control_Batch3_Rep5	255.021048
GENE_00257	Treatment_Batch1_Rep2	268.022088
GENE_00257	Treatment_Batch1_Rep5	290.941559
GENE_00257	Treatment_Batch2_Rep1	267.700977
GENE_00257	Treatment_Batch2_Rep4	236.943512
GENE_00257	Treatment_Batch3_Rep3	315.140189
GENE_00257	Treatment_Batch3_Rep6	312.592491
GENE_00258	Control_Batch1_Rep1	2.005336
GENE_00258	Control_Batch1_Rep4	1.005599
GENE_00258	Control_Batch2_Rep3	1.898484
GENE_00258	Control_Batch2_Rep6	1.276163
GENE_00258	Control_Batch3_Rep2	1.495008
GENE_00258	Control_Batch3_Rep5	1.491351
GENE_00258	Treatment_Batch1_Rep2	4.107618
GENE_00258	Treatment_Batch1_Rep5	2.048884
GENE_00258	Treatment_Batch2_Rep1	0.000000
GENE_00258	Treatment_Batch2_Rep4	1.291246
GENE_00258	Treatment_Batch3_Rep3	1.544805
GENE_00258	Treatment_Batch3_Rep6	3.079729
GENE_00259	Control_Batch1_Rep1	150.400230
GENE_00259	Control_Batch1_Rep4	133.744712
GENE_00259	Control_Batch2_Rep3	139.854944
GENE_00259	Control_Batch2_Rep6	135.911263
GENE_00259	Control_Batch3_Rep2	143.520715
GENE_00259	Control_Batch3_Rep5	137.204306
GENE_00259	Treatment_Batch1_Rep2	178.681392
GENE_00259	Treatment_Batch1_Rep5	145.470779
GENE_00259	Treatment_Batch2_Rep1	150.459674
GENE_00259	Treatment_Batch2_Rep4	143.973851
GENE_00259	Treatment_Batch3_Rep3	128.218802
GENE_00259	Treatment_Batch3_Rep6	144.747262
GENE_00260	Control_Batch1_Rep1	48.128074
GENE_00260	Control_Batch1_Rep4	45.251970
GENE_00260	Control_Batch2_Rep3	57.587330
GENE_00260	Control_Batch2_Rep6	50.408403
GENE_00260	Control_Batch3_Rep2	52.325261
GENE_00260	Control_Batch3_Rep5	35.792428
GENE_00260	Treatment_Batch1_Rep2	50.318323
GENE_00260	Treatment_Batch1_Rep5	58.393200
GENE_00260	Treatment_Batch2_Rep1	44.942500
