gene_id	sample_id	normalized_count
GENE_00248	Control_Batch2_Rep6	27.538235
GENE_00248	Control_Batch3_Rep2	29.900149
GENE_00248	Control_Batch3_Rep5	34.088027
GENE_00248	Treatment_Batch1_Rep2	28.753328
GENE_00248	Treatment_Batch1_Rep5	37.904358
GENE_00248	Treatment_Batch2_Rep1	35.652326
GENE_00248	Treatment_Batch2_Rep4	37.378153
GENE_00248	Treatment_Batch3_Rep3	36.781068
GENE_00248	Treatment_Batch3_Rep6	24.931139
GENE_00249	Control_Batch1_Rep1	48.128074
GENE_00249	Control_Batch1_Rep4	56.313563
GENE_00249	Control_Batch2_Rep3	47.961686
GENE_00249	Control_Batch2_Rep6	53.733141
GENE_00249	Control_Batch3_Rep2	45.562132
GENE_00249	Control_Batch3_Rep5	61.074381
GENE_00249	Treatment_Batch1_Rep2	55.452846
GENE_00249	Treatment_Batch1_Rep5	52.246548
GENE_00249	Treatment_Batch2_Rep1	52.792868
GENE_00249	Treatment_Batch2_Rep4	51.649812
GENE_00249	Treatment_Batch3_Rep3	52.964738
GENE_00249	Treatment_Batch3_Rep6	51.328816
GENE_00250	Control_Batch1_Rep1	55.146751
GENE_00250	Control_Batch1_Rep4	56.313563
GENE_00250	Control_Batch2_Rep3	54.623031
GENE_00250	Control_Batch2_Rep6	47.688162
GENE_00250	Control_Batch3_Rep2	62.647931
GENE_00250	Control_Batch3_Rep5	55.393043
GENE_00250	Treatment_Batch1_Rep2	58.533560
GENE_00250	Treatment_Batch1_Rep5	48.148779
GENE_00250	Treatment_Batch2_Rep1	56.906598
GENE_00250	Treatment_Batch2_Rep4	53.009017
GENE_00250	Treatment_Batch3_Rep3	61.792194
GENE_00250	Treatment_Batch3_Rep6	55.728429
GENE_00251	Control_Batch1_Rep1	88.234802
GENE_00251	Control_Batch1_Rep4	78.436748
GENE_00251	Control_Batch2_Rep3	77.271605
GENE_00251	Control_Batch2_Rep6	68.509755
GENE_00251	Control_Batch3_Rep2	78.309914
GENE_00251	Control_Batch3_Rep5	92.321738
GENE_00251	Treatment_Batch1_Rep2	46.210705
GENE_00251	Treatment_Batch1_Rep5	37.904358
GENE_00251	Treatment_Batch2_Rep1	33.595461
GENE_00251	Treatment_Batch2_Rep4	34.659742
GENE_00251	Treatment_Batch3_Rep3	33.838582
GENE_00251	Treatment_Batch3_Rep6	45.462666
GENE_00252	Control_Batch1_Rep1	3304.794394
GENE_00252	Control_Batch1_Rep4	3234.007468
GENE_00252	Control_Batch2_Rep3	3264.059195
GENE_00252	Control_Batch2_Rep6	3230.705092
GENE_00252	Control_Batch3_Rep2	3418.583695
GENE_00252	Control_Batch3_Rep5	3234.101515
GENE_00252	Treatment_Batch1_Rep2	6854.587895
GENE_00252	Treatment_Batch1_Rep5	6698.826946
GENE_00252	Treatment_Batch2_Rep1	6699.209243
GENE_00252	Treatment_Batch2_Rep4	6626.806781
GENE_00252	Treatment_Batch3_Rep3	6626.477161
GENE_00252	Treatment_Batch3_Rep6	6622.883828
GENE_00253	Control_Batch1_Rep1	28.074710
GENE_00253	Control_Batch1_Rep4	40.223973
GENE_00253	Control_Batch2_Rep3	31.308323
GENE_00253	Control_Batch2_Rep6	35.598206
GENE_00253	Control_Batch3_Rep2	29.900149
GENE_00253	Control_Batch3_Rep5	42.610033
GENE_00253	Treatment_Batch1_Rep2	17.457377
GENE_00253	Treatment_Batch1_Rep5	12.293305
GENE_00253	Treatment_Batch2_Rep1	19.197406
GENE_00253	Treatment_Batch2_Rep4	23.106495
GENE_00253	Treatment_Batch3_Rep3	17.654913
GENE_00253	Treatment_Batch3_Rep6	11.732301
GENE_00254	Control_Batch1_Rep1	70.186774
GENE_00254	Control_Batch1_Rep4	64.358358
GENE_00254	Control_Batch2_Rep3	73.940933
GENE_00254	Control_Batch2_Rep6	87.316354
GENE_00254	Control_Batch3_Rep2	88.276630
GENE_00254	Control_Batch3_Rep5	78.118394
GENE_00254	Treatment_Batch1_Rep2	141.712828
GENE_00254	Treatment_Batch1_Rep5	180.301811
GENE_00254	Treatment_Batch2_Rep1	146.037414
GENE_00254	Treatment_Batch2_Rep4	155.629038
GENE_00254	Treatment_Batch3_Rep3	141.239300
GENE_00254	Treatment_Batch3_Rep6	162.785674
GENE_00255	Control_Batch1_Rep1	5.013341
GENE_00255	Control_Batch1_Rep4	6.033596
GENE_00255	Control_Batch2_Rep3	8.659749
GENE_00255	Control_Batch2_Rep6	6.716643
GENE_00255	Control_Batch3_Rep2	5.695266
GENE_00255	Control_Batch3_Rep5	11.362676
GENE_00255	Treatment_Batch1_Rep2	3.080714
GENE_00255	Treatment_Batch1_Rep5	1.024442
GENE_00255	Treatment_Batch2_Rep1	4.113730
GENE_00255	Treatment_Batch2_Rep4	3.398014
GENE_00255	Treatment_Batch3_Rep3	0.000000
GENE_00255	Treatment_Batch3_Rep6	10.265763
GENE_00256	Control_Batch1_Rep1	166.442922
GENE_00256	Control_Batch1_Rep4	163.912692
GENE_00256	Control_Batch2_Rep3	162.536825
GENE_00256	Control_Batch2_Rep6	193.439307
GENE_00256	Control_Batch3_Rep2	162.315094
GENE_00256	Control_Batch3_Rep5	186.063811
GENE_00256	Treatment_Batch1_Rep2	154.035683
GENE_00256	Treatment_Batch1_Rep5	185.424022
GENE_00256	Treatment_Batch2_Rep1	176.204767
GENE_00256	Treatment_Batch2_Rep4	177.376328
GENE_00256	Treatment_Batch3_Rep3	147.124271
GENE_00256	Treatment_Batch3_Rep6	181.850663
GENE_00257	Control_Batch1_Rep1	273.728419
GENE_00257	Control_Batch1_Rep4	242.349440
GENE_00257	Control_Batch2_Rep3	254.463390
GENE_00257	Control_Batch2_Rep6	271.352361
GENE_00257	Control_Batch3_Rep2	242.048825
GENE_00257	Control_Batch3_Rep5	242.877189
GENE_00257	Treatment_Batch1_Rep2	268.022088
GENE_00257	Treatment_Batch1_Rep5	290.941559
GENE_00257	Treatment_Batch2_Rep1	281.790502
GENE_00257	Treatment_Batch2_Rep4	249.414223
GENE_00257	Treatment_Batch3_Rep3	300.133513
GENE_00257	Treatment_Batch3_Rep6	297.707134
GENE_00258	Control_Batch1_Rep1	2.005336
GENE_00258	Control_Batch1_Rep4	1.005599
GENE_00258	Control_Batch2_Rep3	1.998404
GENE_00258	Control_Batch2_Rep6	1.343329
GENE_00258	Control_Batch3_Rep2	1.423817
GENE_00258	Control_Batch3_Rep5	1.420334
GENE_00258	Treatment_Batch1_Rep2	4.107618
GENE_00258	Treatment_Batch1_Rep5	2.048884
GENE_00258	Treatment_Batch2_Rep1	0.000000
GENE_00258	Treatment_Batch2_Rep4	1.359206
GENE_00258	Treatment_Batch3_Rep3	1.471243
GENE_00258	Treatment_Batch3_Rep6	2.933075
GENE_00259	Control_Batch1_Rep1	150.400230
GENE_00259	Control_Batch1_Rep4	133.744712
GENE_00259	Control_Batch2_Rep3	147.215731
GENE_00259	Control_Batch2_Rep6	143.064487
GENE_00259	Control_Batch3_Rep2	136.686395
GENE_00259	Control_Batch3_Rep5	130.670768
GENE_00259	Treatment_Batch1_Rep2	178.681392
GENE_00259	Treatment_Batch1_Rep5	145.470779
GENE_00259	Treatment_Batch2_Rep1	158.378604
GENE_00259	Treatment_Batch2_Rep4	151.551422
GENE_00259	Treatment_Batch3_Rep3	122.113145
GENE_00259	Treatment_Batch3_Rep6	137.854535
GENE_00260	Control_Batch1_Rep1	48.128074
GENE_00260	Control_Batch1_Rep4	45.251970
GENE_00260	Control_Batch2_Rep3	60.618242
GENE_00260	Control_Batch2_Rep6	53.061477
GENE_00260	Control_Batch3_Rep2	49.833582
GENE_00260	Control_Batch3_Rep5	34.088027
GENE_00260	Treatment_Batch1_Rep2	50.318323
GENE_00260	Treatment_Batch1_Rep5	58.393200
GENE_00260	Treatment_Batch2_Rep1	47.307895
GENE_00260	Treatment_Batch2_Rep4	55.727429
GENE_00260	Treatment_Batch3_Rep3	47.079767
GENE_00260	Treatment_Batch3_Rep6	51.328816
GENE_00261	Control_Batch1_Rep1	138.368212
GENE_00261	Control_Batch1_Rep4	136.761510
GENE_00261	Control_Batch2_Rep3	140.554386
GENE_00261	Control_Batch2_Rep6	144.407816
GENE_00261	Control_Batch3_Rep2	162.315094
GENE_00261	Control_Batch3_Rep5	120.728427
GENE_00261	Treatment_Batch1_Rep2	71.883319
GENE_00261	Treatment_Batch1_Rep5	76.833158
GENE_00261	Treatment_Batch2_Rep1	67.876544
GENE_00261	Treatment_Batch2_Rep4	71.358293
GENE_00261	Treatment_Batch3_Rep3	63.263436
GENE_00261	Treatment_Batch3_Rep6	74.793418
GENE_00262	Control_Batch1_Rep1	1128.001727
GENE_00262	Control_Batch1_Rep4	1174.540026
GENE_00262	Control_Batch2_Rep3	1141.754584
GENE_00262	Control_Batch2_Rep6	1153.919199
GENE_00262	Control_Batch3_Rep2	1174.648708
GENE_00262	Control_Batch3_Rep5	1195.921597
GENE_00262	Treatment_Batch1_Rep2	2356.745951
GENE_00262	Treatment_Batch1_Rep5	2374.656807
GENE_00262	Treatment_Batch2_Rep1	2344.140457
GENE_00262	Treatment_Batch2_Rep4	2332.396767
GENE_00262	Treatment_Batch3_Rep3	2346.632121
GENE_00262	Treatment_Batch3_Rep6	2403.655136
GENE_00263	Control_Batch1_Rep1	30.080046
GENE_00263	Control_Batch1_Rep4	30.167980
GENE_00263	Control_Batch2_Rep3	29.309919
GENE_00263	Control_Batch2_Rep6	42.314848
GENE_00263	Control_Batch3_Rep2	38.443049
GENE_00263	Control_Batch3_Rep5	28.406689
GENE_00263	Treatment_Batch1_Rep2	19.511187
GENE_00263	Treatment_Batch1_Rep5	13.317747
GENE_00263	Treatment_Batch2_Rep1	17.140542
GENE_00263	Treatment_Batch2_Rep4	18.349275
GENE_00263	Treatment_Batch3_Rep3	27.953611
GENE_00263	Treatment_Batch3_Rep6	21.998064
GENE_00264	Control_Batch1_Rep1	1515.031653
GENE_00264	Control_Batch1_Rep4	1537.561386
GENE_00264	Control_Batch2_Rep3	1533.441687
GENE_00264	Control_Batch2_Rep6	1521.991214
GENE_00264	Control_Batch3_Rep2	1472.226381
GENE_00264	Control_Batch3_Rep5	1573.730557
GENE_00264	Treatment_Batch1_Rep2	3188.538639
GENE_00264	Treatment_Batch1_Rep5	3139.915062
GENE_00264	Treatment_Batch2_Rep1	3007.822224
GENE_00264	Treatment_Batch2_Rep4	3039.863268
GENE_00264	Treatment_Batch3_Rep3	3148.459397
GENE_00264	Treatment_Batch3_Rep6	3089.994736
GENE_00265	Control_Batch1_Rep1	207.552318
GENE_00265	Control_Batch1_Rep4	177.991083
GENE_00265	Control_Batch2_Rep3	170.530440
GENE_00265	Control_Batch2_Rep6	182.692679
GENE_00265	Control_Batch3_Rep2	206.453409
GENE_00265	Control_Batch3_Rep5	177.541805
GENE_00265	Treatment_Batch1_Rep2	94.475219
GENE_00265	Treatment_Batch1_Rep5	82.979811
GENE_00265	Treatment_Batch2_Rep1	92.558924
GENE_00265	Treatment_Batch2_Rep4	104.658829
GENE_00265	Treatment_Batch3_Rep3	114.756931
GENE_00265	Treatment_Batch3_Rep6	92.391869
GENE_00266	Control_Batch1_Rep1	5604.915250
GENE_00266	Control_Batch1_Rep4	5412.135632
GENE_00266	Control_Batch2_Rep3	5524.253655
GENE_00266	Control_Batch2_Rep6	5580.186675
GENE_00266	Control_Batch3_Rep2	5517.289387
GENE_00266	Control_Batch3_Rep5	5488.172268
GENE_00266	Treatment_Batch1_Rep2	5774.284305
GENE_00266	Treatment_Batch1_Rep5	5708.191428
GENE_00266	Treatment_Batch2_Rep1	5639.923778
GENE_00266	Treatment_Batch2_Rep4	5582.257296
GENE_00266	Treatment_Batch3_Rep3	5824.649885
GENE_00266	Treatment_Batch3_Rep6	5593.374429
GENE_00267	Control_Batch1_Rep1	678.806373
GENE_00267	Control_Batch1_Rep4	698.891539
GENE_00267	Control_Batch2_Rep3	696.776718
GENE_00267	Control_Batch2_Rep6	697.187502
GENE_00267	Control_Batch3_Rep2	676.312893
GENE_00267	Control_Batch3_Rep5	728.631567
GENE_00267	Treatment_Batch1_Rep2	733.209851
GENE_00267	Treatment_Batch1_Rep5	662.814044
GENE_00267	Treatment_Batch2_Rep1	671.223605
GENE_00267	Treatment_Batch2_Rep4	719.699352
GENE_00267	Treatment_Batch3_Rep3	723.851413
GENE_00267	Treatment_Batch3_Rep6	703.938051
GENE_00268	Control_Batch1_Rep1	52.138747
GENE_00268	Control_Batch1_Rep4	54.302364
GENE_00268	Control_Batch2_Rep3	49.960090
GENE_00268	Control_Batch2_Rep6	47.016498
GENE_00268	Control_Batch3_Rep2	41.290682
GENE_00268	Control_Batch3_Rep5	49.711705
GENE_00268	Treatment_Batch1_Rep2	55.452846
GENE_00268	Treatment_Batch1_Rep5	48.148779
GENE_00268	Treatment_Batch2_Rep1	54.849733
GENE_00268	Treatment_Batch2_Rep4	50.970209
GENE_00268	Treatment_Batch3_Rep3	42.666039
GENE_00268	Treatment_Batch3_Rep6	46.929203
GENE_00269	Control_Batch1_Rep1	146.389558
GENE_00269	Control_Batch1_Rep4	155.867897
GENE_00269	Control_Batch2_Rep3	150.546404
GENE_00269	Control_Batch2_Rep6	151.124459
GENE_00269	Control_Batch3_Rep2	156.619828
GENE_00269	Control_Batch3_Rep5	130.670768
GENE_00269	Treatment_Batch1_Rep2	146.847351
GENE_00269	Treatment_Batch1_Rep5	147.519664
GENE_00269	Treatment_Batch2_Rep1	160.435469
GENE_00269	Treatment_Batch2_Rep4	156.988244
GENE_00269	Treatment_Batch3_Rep3	158.894213
GENE_00269	Treatment_Batch3_Rep6	148.120298
GENE_00270	Control_Batch1_Rep1	128.341530
GENE_00270	Control_Batch1_Rep4	118.660722
GENE_00270	Control_Batch2_Rep3	132.560771
GENE_00270	Control_Batch2_Rep6	130.302867
GENE_00270	Control_Batch3_Rep2	128.143495
GENE_00270	Control_Batch3_Rep5	103.684414
GENE_00270	Treatment_Batch1_Rep2	122.201642
GENE_00270	Treatment_Batch1_Rep5	145.470779
GENE_00270	Treatment_Batch2_Rep1	134.381845
GENE_00270	Treatment_Batch2_Rep4	119.610091
GENE_00270	Treatment_Batch3_Rep3	116.228174
GENE_00270	Treatment_Batch3_Rep6	131.988385
GENE_00271	Control_Batch1_Rep1	573.526212
GENE_00271	Control_Batch1_Rep4	575.202821
GENE_00271	Control_Batch2_Rep3	542.899642
GENE_00271	Control_Batch2_Rep6	568.899628
GENE_00271	Control_Batch3_Rep2	522.540698
GENE_00271	Control_Batch3_Rep5	573.815113
GENE_00271	Treatment_Batch1_Rep2	280.344943
GENE_00271	Treatment_Batch1_Rep5	285.819348
GENE_00271	Treatment_Batch2_Rep1	285.218611
GENE_00271	Treatment_Batch2_Rep4	292.229199
GENE_00271	Treatment_Batch3_Rep3	281.007357
GENE_00271	Treatment_Batch3_Rep6	291.840984
GENE_00272	Control_Batch1_Rep1	4.010673
GENE_00272	Control_Batch1_Rep4	5.027997
GENE_00272	Control_Batch2_Rep3	5.995211
GENE_00272	Control_Batch2_Rep6	5.373314
GENE_00272	Control_Batch3_Rep2	0.000000
GENE_00272	Control_Batch3_Rep5	1.420334
GENE_00272	Treatment_Batch1_Rep2	12.322855
GENE_00272	Treatment_Batch1_Rep5	12.293305
GENE_00272	Treatment_Batch2_Rep1	7.541838
GENE_00272	Treatment_Batch2_Rep4	7.475631
GENE_00272	Treatment_Batch3_Rep3	14.712427
GENE_00272	Treatment_Batch3_Rep6	21.998064
GENE_00273	Control_Batch1_Rep1	758.017161
GENE_00273	Control_Batch1_Rep4	778.333887
GENE_00273	Control_Batch2_Rep3	748.069077
GENE_00273	Control_Batch2_Rep6	732.114044
GENE_00273	Control_Batch3_Rep2	767.437156
GENE_00273	Control_Batch3_Rep5	741.414577
GENE_00273	Treatment_Batch1_Rep2	386.116112
GENE_00273	Treatment_Batch1_Rep5	389.288001
GENE_00273	Treatment_Batch2_Rep1	402.459915
GENE_00273	Treatment_Batch2_Rep4	377.859150
GENE_00273	Treatment_Batch3_Rep3	451.671512
GENE_00273	Treatment_Batch3_Rep6	360.768251
GENE_00274	Control_Batch1_Rep1	37.098723
GENE_00274	Control_Batch1_Rep4	24.134384
GENE_00274	Control_Batch2_Rep3	32.640592
GENE_00274	Control_Batch2_Rep6	28.209899
GENE_00274	Control_Batch3_Rep2	37.019232
GENE_00274	Control_Batch3_Rep5	22.725351
GENE_00274	Treatment_Batch1_Rep2	62.641178
GENE_00274	Treatment_Batch1_Rep5	50.197663
GENE_00274	Treatment_Batch2_Rep1	59.649084
GENE_00274	Treatment_Batch2_Rep4	37.378153
GENE_00274	Treatment_Batch3_Rep3	50.022252
GENE_00274	Treatment_Batch3_Rep6	54.261891
GENE_00275	Control_Batch1_Rep1	301.803129
GENE_00275	Control_Batch1_Rep4	328.830983
GENE_00275	Control_Batch2_Rep3	306.421884
GENE_00275	Control_Batch2_Rep6	305.607238
GENE_00275	Control_Batch3_Rep2	321.782555
GENE_00275	Control_Batch3_Rep5	328.097255
GENE_00275	Treatment_Batch1_Rep2	172.519965
GENE_00275	Treatment_Batch1_Rep5	148.544106
GENE_00275	Treatment_Batch2_Rep1	156.321739
GENE_00275	Treatment_Batch2_Rep4	150.871819
GENE_00275	Treatment_Batch3_Rep3	157.422970
GENE_00275	Treatment_Batch3_Rep6	120.256084
GENE_00276	Control_Batch1_Rep1	35.093387
GENE_00276	Control_Batch1_Rep4	34.190377
GENE_00276	Control_Batch2_Rep3	32.640592
GENE_00276	Control_Batch2_Rep6	31.568220
GENE_00276	Control_Batch3_Rep2	22.781066
GENE_00276	Control_Batch3_Rep5	38.349030
GENE_00276	Treatment_Batch1_Rep2	34.914755
GENE_00276	Treatment_Batch1_Rep5	34.831032
GENE_00276	Treatment_Batch2_Rep1	40.451678
GENE_00276	Treatment_Batch2_Rep4	43.494578
GENE_00276	Treatment_Batch3_Rep3	32.367340
GENE_00276	Treatment_Batch3_Rep6	39.596515
GENE_00277	Control_Batch1_Rep1	836.225281
GENE_00277	Control_Batch1_Rep4	835.653049
GENE_00277	Control_Batch2_Rep3	815.348664
GENE_00277	Control_Batch2_Rep6	812.042091
GENE_00277	Control_Batch3_Rep2	804.456388
GENE_00277	Control_Batch3_Rep5	863.563338
GENE_00277	Treatment_Batch1_Rep2	882.111012
GENE_00277	Treatment_Batch1_Rep5	836.969203
GENE_00277	Treatment_Batch2_Rep1	835.087182
GENE_00277	Treatment_Batch2_Rep4	863.775143
GENE_00277	Treatment_Batch3_Rep3	890.101839
GENE_00277	Treatment_Batch3_Rep6	835.926435
GENE_00278	Control_Batch1_Rep1	150.400230
GENE_00278	Control_Batch1_Rep4	148.828702
GENE_00278	Control_Batch2_Rep3	150.546404
GENE_00278	Control_Batch2_Rep6	157.841101
GENE_00278	Control_Batch3_Rep2	133.838762
GENE_00278	Control_Batch3_Rep5	143.453778
GENE_00278	Treatment_Batch1_Rep2	144.793542
GENE_00278	Treatment_Batch1_Rep5	148.544106
GENE_00278	Treatment_Batch2_Rep1	154.264874
GENE_00278	Treatment_Batch2_Rep4	144.075791
GENE_00278	Treatment_Batch3_Rep3	164.779183
GENE_00278	Treatment_Batch3_Rep6	178.917588
GENE_00279	Control_Batch1_Rep1	152.405567
GENE_00279	Control_Batch1_Rep4	140.783907
GENE_00279	Control_Batch2_Rep3	131.228502
GENE_00279	Control_Batch2_Rep6	142.392823
GENE_00279	Control_Batch3_Rep2	126.719679
GENE_00279	Control_Batch3_Rep5	143.453778
GENE_00279	Treatment_Batch1_Rep2	128.363069
GENE_00279	Treatment_Batch1_Rep5	130.104148
GENE_00279	Treatment_Batch2_Rep1	149.465522
GENE_00279	Treatment_Batch2_Rep4	150.192216
GENE_00279	Treatment_Batch3_Rep3	151.537999
GENE_00279	Treatment_Batch3_Rep6	152.519911
GENE_00280	Control_Batch1_Rep1	7.018677
GENE_00280	Control_Batch1_Rep4	2.011199
GENE_00280	Control_Batch2_Rep3	4.662942
GENE_00280	Control_Batch2_Rep6	1.343329
GENE_00280	Control_Batch3_Rep2	5.695266
GENE_00280	Control_Batch3_Rep5	4.261003
GENE_00280	Treatment_Batch1_Rep2	4.107618
GENE_00280	Treatment_Batch1_Rep5	8.195537
GENE_00280	Treatment_Batch2_Rep1	6.856217
GENE_00280	Treatment_Batch2_Rep4	3.398014
GENE_00280	Treatment_Batch3_Rep3	8.827456
GENE_00280	Treatment_Batch3_Rep6	2.933075
GENE_00281	Control_Batch1_Rep1	16.042691
GENE_00281	Control_Batch1_Rep4	20.111987
GENE_00281	Control_Batch2_Rep3	9.325883
GENE_00281	Control_Batch2_Rep6	17.463271
GENE_00281	Control_Batch3_Rep2	11.390533
GENE_00281	Control_Batch3_Rep5	12.783010
GENE_00281	Treatment_Batch1_Rep2	6.161427
GENE_00281	Treatment_Batch1_Rep5	3.073326
GENE_00281	Treatment_Batch2_Rep1	5.484973
GENE_00281	Treatment_Batch2_Rep4	5.436822
GENE_00281	Treatment_Batch3_Rep3	13.241184
GENE_00281	Treatment_Batch3_Rep6	4.399613
GENE_00282	Control_Batch1_Rep1	1188.161820
GENE_00282	Control_Batch1_Rep4	1153.422440
GENE_00282	Control_Batch2_Rep3	1141.088449
GENE_00282	Control_Batch2_Rep6	1186.830748
GENE_00282	Control_Batch3_Rep2	1173.224892
GENE_00282	Control_Batch3_Rep5	1220.067282
GENE_00282	Treatment_Batch1_Rep2	2338.261669
GENE_00282	Treatment_Batch1_Rep5	2361.339060
GENE_00282	Treatment_Batch2_Rep1	2369.508458
GENE_00282	Treatment_Batch2_Rep4	2368.415714
GENE_00282	Treatment_Batch3_Rep3	2471.687751
GENE_00282	Treatment_Batch3_Rep6	2331.794793
GENE_00283	Control_Batch1_Rep1	60.160092
GENE_00283	Control_Batch1_Rep4	63.352758
GENE_00283	Control_Batch2_Rep3	69.277991
GENE_00283	Control_Batch2_Rep6	77.913054
GENE_00283	Control_Batch3_Rep2	75.462281
GENE_00283	Control_Batch3_Rep5	69.596387
GENE_00283	Treatment_Batch1_Rep2	30.807137
GENE_00283	Treatment_Batch1_Rep5	31.757705
GENE_00283	Treatment_Batch2_Rep1	33.595461
GENE_00283	Treatment_Batch2_Rep4	36.018948
GENE_00283	Treatment_Batch3_Rep3	19.126155
GENE_00283	Treatment_Batch3_Rep6	49.862279
GENE_00284	Control_Batch1_Rep1	514.368788
GENE_00284	Control_Batch1_Rep4	532.967649
GENE_00284	Control_Batch2_Rep3	525.580144
GENE_00284	Control_Batch2_Rep6	517.181480
GENE_00284	Control_Batch3_Rep2	482.673833
GENE_00284	Control_Batch3_Rep5	521.262739
GENE_00284	Treatment_Batch1_Rep2	1061.819308
GENE_00284	Treatment_Batch1_Rep5	1072.590887
GENE_00284	Treatment_Batch2_Rep1	1068.884169
GENE_00284	Treatment_Batch2_Rep4	1043.190279
GENE_00284	Treatment_Batch3_Rep3	1022.513683
GENE_00284	Treatment_Batch3_Rep6	1146.832408
GENE_00285	Control_Batch1_Rep1	114.304175
GENE_00285	Control_Batch1_Rep4	87.487142
GENE_00285	Control_Batch2_Rep3	98.587910
GENE_00285	Control_Batch2_Rep6	112.167931
GENE_00285	Control_Batch3_Rep2	112.481513
GENE_00285	Control_Batch3_Rep5	127.830099
GENE_00285	Treatment_Batch1_Rep2	54.425941
GENE_00285	Treatment_Batch1_Rep5	55.319874
GENE_00285	Treatment_Batch2_Rep1	51.421625
GENE_00285	Treatment_Batch2_Rep4	65.921470
GENE_00285	Treatment_Batch3_Rep3	51.493495
GENE_00285	Treatment_Batch3_Rep6	52.795354
GENE_00286	Control_Batch1_Rep1	488.299414
GENE_00286	Control_Batch1_Rep4	451.514102
GENE_00286	Control_Batch2_Rep3	507.594512
GENE_00286	Control_Batch2_Rep6	470.164982
GENE_00286	Control_Batch3_Rep2	482.673833
GENE_00286	Control_Batch3_Rep5	467.290030
GENE_00286	Treatment_Batch1_Rep2	484.698949
GENE_00286	Treatment_Batch1_Rep5	510.172170
GENE_00286	Treatment_Batch2_Rep1	462.108999
GENE_00286	Treatment_Batch2_Rep4	450.576648
GENE_00286	Treatment_Batch3_Rep3	525.233647
GENE_00286	Treatment_Batch3_Rep6	498.622786
GENE_00287	Control_Batch1_Rep1	51.136078
GENE_00287	Control_Batch1_Rep4	51.285566
GENE_00287	Control_Batch2_Rep3	50.626224
GENE_00287	Control_Batch2_Rep6	57.763126
GENE_00287	Control_Batch3_Rep2	41.290682
GENE_00287	Control_Batch3_Rep5	59.654046
GENE_00287	Treatment_Batch1_Rep2	52.372132
GENE_00287	Treatment_Batch1_Rep5	54.295432
GENE_00287	Treatment_Batch2_Rep1	60.334706
GENE_00287	Treatment_Batch2_Rep4	59.125443
GENE_00287	Treatment_Batch3_Rep3	50.022252
GENE_00287	Treatment_Batch3_Rep6	65.994192
GENE_00288	Control_Batch1_Rep1	435.158000
GENE_00288	Control_Batch1_Rep4	390.172543
GENE_00288	Control_Batch2_Rep3	385.691893
GENE_00288	Control_Batch2_Rep6	376.131986
GENE_00288	Control_Batch3_Rep2	348.835071
GENE_00288	Control_Batch3_Rep5	403.374980
GENE_00288	Treatment_Batch1_Rep2	420.003962
GENE_00288	Treatment_Batch1_Rep5	403.630191
GENE_00288	Treatment_Batch2_Rep1	388.747481
GENE_00288	Treatment_Batch2_Rep4	411.839289
GENE_00288	Treatment_Batch3_Rep3	438.430327
GENE_00288	Treatment_Batch3_Rep6	416.496680
GENE_00289	Control_Batch1_Rep1	19410.653726
GENE_00289	Control_Batch1_Rep4	19495.554348
GENE_00289	Control_Batch2_Rep3	19365.196912
GENE_00289	Control_Batch2_Rep6	19738.197618
GENE_00289	Control_Batch3_Rep2	19284.172246
GENE_00289	Control_Batch3_Rep5	19501.191833
GENE_00289	Treatment_Batch1_Rep2	20041.069269
GENE_00289	Treatment_Batch1_Rep5	19842.419197
GENE_00289	Treatment_Batch2_Rep1	19913.881125
GENE_00289	Treatment_Batch2_Rep4	19563.045840
GENE_00289	Treatment_Batch3_Rep3	20248.713403
GENE_00289	Treatment_Batch3_Rep6	20109.163653
GENE_00290	Control_Batch1_Rep1	758.017161
GENE_00290	Control_Batch1_Rep4	775.317089
GENE_00290	Control_Batch2_Rep3	811.351857
GENE_00290	Control_Batch2_Rep6	811.370426
GENE_00290	Control_Batch3_Rep2	723.298841
GENE_00290	Control_Batch3_Rep5	822.373640
GENE_00290	Treatment_Batch1_Rep2	794.824125
GENE_00290	Treatment_Batch1_Rep5	811.358150
GENE_00290	Treatment_Batch2_Rep1	815.889776
GENE_00290	Treatment_Batch2_Rep4	799.212878
GENE_00290	Treatment_Batch3_Rep3	806.241004
GENE_00290	Treatment_Batch3_Rep6	843.259123
GENE_00291	Control_Batch1_Rep1	625.664958
GENE_00291	Control_Batch1_Rep4	604.365202
GENE_00291	Control_Batch2_Rep3	625.500323
GENE_00291	Control_Batch2_Rep6	619.946112
GENE_00291	Control_Batch3_Rep2	595.155345
GENE_00291	Control_Batch3_Rep5	616.425146
GENE_00291	Treatment_Batch1_Rep2	311.152080
GENE_00291	Treatment_Batch1_Rep5	306.308190
GENE_00291	Treatment_Batch2_Rep1	293.446071
